Date,Returns
2015-09-04,-0.006931171972285766
2015-09-07,0.001814668255906815
2015-09-08,0.0036822179933386767
2015-09-09,-0.0033603022656741866
2015-09-10,0.0010738974584381111
2015-09-11,0.0064102708132876
2015-09-14,0.00393213526474101
2015-09-15,-0.0005068029497792281
2015-09-16,0.002140575429768976
2015-09-17,0.007623125090153948
2015-09-18,0.0014279824909004812
2015-09-21,0.004895072818115187
2015-09-22,0.004138950583650214
2015-09-23,0.0006349822316160658
2015-09-24,0.006611245894817763
2015-09-25,-0.004898044489559217
2015-09-28,0.002299901157051698
2015-09-29,-0.0026036903757775676
2015-09-30,0.004622105275390531
2015-10-01,7.276247660326085e-05
2015-10-02,0.004935368954125829
2015-10-05,0.00398872039879139
2015-10-06,-0.0019405994777339508
2015-10-07,0.0028481663563557635
2015-10-08,0.0024487776028456754
2015-10-09,-0.0008604210426130798
2015-10-12,0.004495287195658282
2015-10-13,-0.00038707140640759086
2015-10-14,-0.003734427975305654
2015-10-15,0.0015940494549107065
2015-10-16,0.002438287781401538
2015-10-19,-0.0147249511457207
2015-10-20,0.012150462335609458
2015-10-21,0.014315122178256257
2015-10-22,-0.0040113372596876085
2015-10-23,0.0032409103607400347
2015-10-26,-0.005178621445694032
2015-10-27,-0.00814733643330079
2015-10-28,-0.0021311337155234256
2015-10-29,-0.0067679421793145345
2015-10-30,0.002833670236594088
2015-11-02,0.004559263562463833
2015-11-03,0.008966089743815076
2015-11-04,0.00040016682126897685
2015-11-05,0.00447929591074292
2015-11-06,0.0021132164686139543
2015-11-09,0.0016034036332281953
2015-11-10,-0.004829277086664696
2015-11-11,-0.0010341752739823074
2015-11-12,-0.0016725477727781435
2015-11-13,0.003116704708581386
2015-11-16,-0.010371887034702376
2015-11-17,0.005423958099925352
2015-11-18,-0.0011667669520128987
2015-11-19,-0.003167459845801468
2015-11-20,0.0018893388302487768
2015-11-23,4.7954392907723076e-05
2015-11-24,0.0009583475833481181
2015-11-25,0.0067070689245085635
2015-11-26,-0.008787270743441433
2015-11-27,-0.0067882217204918716
2015-11-30,-0.00260362595235919
2015-12-01,0.007155559863271321
2015-12-02,0.004118484672361644
2015-12-03,-0.00045222415275758543
2015-12-04,0.003191968308641435
2015-12-07,0.004365015354220292
2015-12-08,0.0027559846092668483
2015-12-09,0.005586548972403627
2015-12-10,0.0010431136244033468
2015-12-11,0.002616753835653851
2015-12-14,0.0026457389093867967
2015-12-15,-0.0018850239247414358
2015-12-16,-0.0005035973157078155
2015-12-17,0.0027090629461348215
2015-12-18,-0.004713202926074134
2015-12-21,-0.003456433255363267
2015-12-22,-0.0011407738958382208
2015-12-23,0.00043791048915164943
2015-12-24,6.867300863011572e-05
2015-12-25,8.028016473193844e-05
2015-12-28,0.0008403677471899851
2015-12-29,-0.0010032751006523455
2015-12-30,-0.003245858379802846
2015-12-31,0.0003477854610089981
2016-01-01,0.0033614049652777034
2016-01-04,0.00447046144801555
2016-01-05,-0.009785114534450301
2016-01-06,-0.004789781895561895
2016-01-07,0.004886413340692508
2016-01-08,-0.0012298676547755072
2016-01-11,-0.009007128836421963
2016-01-12,0.006276663911453317
2016-01-13,0.005198172125544298
2016-01-14,-0.005745825354049994
2016-01-15,-0.005693579764589618
2016-01-18,0.015079628898595487
2016-01-19,-0.004416534636620062
2016-01-20,0.006252582313343025
2016-01-21,0.007891310540255603
2016-01-22,-0.007091334126761328
2016-01-25,-0.004387773970686126
2016-01-26,0.0053267404051122735
2016-01-27,-0.006643908464221249
2016-01-28,-0.005186876748884295
2016-01-29,-0.0008097800122905952
2016-02-01,-0.00045614947870653566
2016-02-02,0.00562300798147497
2016-02-03,0.0029847486724408068
2016-02-04,0.0012028048838357286
2016-02-05,-0.000566303613030672
2016-02-08,-0.005082980559918182
2016-02-09,0.006251498407312095
2016-02-10,0.0008659438230211869
2016-02-11,0.0034484171579840517
2016-02-12,0.0012766777116484107
2016-02-15,0.0007331833411019506
2016-02-16,0.000690652122622426
2016-02-17,0.000191343968259039
2016-02-18,-0.0005362561162380874
2016-02-19,-0.0028239817471559236
2016-02-22,0.0028293907033600796
2016-02-23,0.0057929810885450905
2016-02-24,0.0013740974826277341
2016-02-25,0.008195345850755986
2016-02-26,-0.002128957787692509
2016-02-29,0.010905965260081363
2016-03-01,0.0023871307880141135
2016-03-02,-0.013688426343671956
2016-03-03,0.009732779259099544
2016-03-04,-0.004585676628952373
2016-03-07,0.0012176991520242986
2016-03-08,0.0027276427333171593
2016-03-09,0.0005185302509933543
2016-03-10,-0.00039218950717001544
2016-03-11,-0.003033754750691231
2016-03-14,-0.0023917243143252165
2016-03-15,0.006115230914939929
2016-03-16,-0.004911460964080239
2016-03-17,0.00044099490750149073
2016-03-18,0.003722430520311404
2016-03-21,-0.005099370962041716
2016-03-22,0.002509046364068901
2016-03-23,0.005413945626228767
2016-03-24,0.0019382602267641325
2016-03-25,0.0058012409373562335
2016-03-28,-3.304247272462035e-05
2016-03-29,-0.00406285694966535
2016-03-30,-0.0005912654706041742
2016-03-31,-0.00664948392420095
2016-04-01,0.012053462484410638
2016-04-04,0.00013385847491842462
2016-04-05,-0.009235202455856406
2016-04-06,-0.0030841562029779723
2016-04-07,-0.0008289145549068566
2016-04-08,-0.006217434693033819
2016-04-11,-0.006277693630047154
2016-04-12,-0.0015459510966703283
2016-04-13,0.0028784021049579334
2016-04-14,0.004924255621460594
2016-04-15,0.0057534329903026205
2016-04-18,-0.002770953360693329
2016-04-19,-0.013198704524439386
2016-04-20,0.009067511749435653
2016-04-21,-0.0009123000678917803
2016-04-22,-0.002009163902299438
2016-04-25,0.006375538882847698
2016-04-26,-0.0013840838594886273
2016-04-27,0.0026294868975644814
2016-04-28,0.001406183878324807
2016-04-29,-0.006010422780230784
2016-05-02,-0.005259935093095747
2016-05-03,-0.0009335044559203309
2016-05-04,9.336037563278943e-05
2016-05-05,-0.00293199688813639
2016-05-06,-0.0029766172109748634
2016-05-09,-0.00018309949947870052
2016-05-10,-0.0033421012010094175
2016-05-11,0.004639181145857707
2016-05-12,0.001687557873508716
2016-05-13,-0.002460446706116448
2016-05-16,0.0031203931696432985
2016-05-17,0.006827610350517377
2016-05-18,0.00106520169388169
2016-05-19,-0.007049547747903895
2016-05-20,0.00804083886576712
2016-05-23,0.008524442636291374
2016-05-24,0.0063768479921919585
2016-05-25,0.003329014052849688
2016-05-26,0.0027147027080107744
2016-05-27,0.0008908490134995617
2016-05-30,0.0006615114623811369
2016-05-31,-0.005631756012084432
2016-06-01,-0.0055283725710194576
2016-06-02,-0.004219494958319636
2016-06-03,-0.00986464534400866
2016-06-06,-0.006058861731400356
2016-06-07,0.0001500775316962688
2016-06-08,-0.010992985287105461
2016-06-09,-0.0045819003600302555
2016-06-10,-0.0009786426510153268
2016-06-13,-0.003650498534342961
2016-06-14,-0.0014953986234751415
2016-06-15,0.001606846285442165
2016-06-16,0.004984558030419528
2016-06-17,-0.0035068712052588324
2016-06-20,-0.0013451392266223827
2016-06-21,-0.010878066490235483
2016-06-22,0.003144231777021389
2016-06-23,-0.004130454609940104
2016-06-24,0.0018946189198281171
2016-06-27,-0.0013954517286139945
2016-06-28,0.011338995193544532
2016-06-29,0.009333053869073904
2016-06-30,0.003323534896422009
2016-07-01,0.0023149636972439325
2016-07-04,0.0014545812650896828
2016-07-05,-0.002119723142535057
2016-07-06,-0.0036816536535094757
2016-07-07,-0.0045233059195960434
2016-07-08,-0.002986321054019081
2016-07-11,0.0022807369657076304
2016-07-12,-0.0010112868197101887
2016-07-13,-0.010044578211660715
2016-07-14,0.013007896505674577
2016-07-15,-0.0006349862019396912
2016-07-18,0.010930473812337249
2016-07-19,-0.0018297202459878203
2016-07-20,-0.001049570347027129
2016-07-21,0.004819537981928024
2016-07-22,-0.0013132157618379603
2016-07-25,0.002191036176759864
2016-07-26,-0.001462729002996821
2016-07-27,-0.002207599141263894
2016-07-28,0.00786441941647431
2016-07-29,-0.005849843553868306
2016-08-01,-0.002368879135412727
2016-08-02,0.00931246584389478
2016-08-03,-0.0014643604128572463
2016-08-04,-0.007172740075906958
2016-08-05,0.0032572965623980377
2016-08-08,5.4578380623837575e-06
2016-08-09,0.002430814294865913
2016-08-10,0.0005115868600658047
2016-08-11,-0.005342911451700405
2016-08-12,0.0013777256062563747
2016-08-15,0.006518563438138614
2016-08-16,-0.002322022301358029
2016-08-17,-0.004244985858229189
2016-08-18,-0.0006832911336385195
2016-08-19,-0.0008616353832703316
2016-08-22,-0.001422234032647185
2016-08-23,0.006360639426009618
2016-08-24,0.0013960585505321532
2016-08-25,0.008471549842808734
2016-08-26,0.001319860450275545
2016-08-29,0.001988571949189888
2016-08-30,0.011083063067677479
2016-08-31,0.0019001520810668637
2016-09-01,-0.0010917744765480686
2016-09-02,-0.004523050280531238
2016-09-05,-0.004086855907709297
2016-09-06,-0.001900145077424309
2016-09-07,-0.0010639001014970395
2016-09-08,-0.010131013514339426
2016-09-09,0.0001050256412968853
2016-09-12,-0.013454078148080195
2016-09-13,0.00656911580365116
2016-09-14,-0.009255231424877719
2016-09-15,0.0011093797966053032
2016-09-16,0.0009142447487540117
2016-09-19,0.006897635959637549
2016-09-20,0.000870021293511325
2016-09-21,-0.0003098462932930035
2016-09-22,0.001762185600976629
2016-09-23,-0.0024497526534744685
2016-09-26,-0.002374747073372707
2016-09-27,0.001256816064642674
2016-09-28,-0.0012802622606163938
2016-09-29,0.0033937485559247804
2016-09-30,-0.004219574895682476
2016-10-03,0.004947399017878107
2016-10-04,0.0025384468973876917
2016-10-05,0.0003152271866053713
2016-10-06,-0.007513664765380956
2016-10-07,0.0043760293895156455
2016-10-10,0.010000206486264318
2016-10-11,-0.0021323284174833423
2016-10-12,0.004483372324899593
2016-10-13,-0.00038526672096306225
2016-10-14,-0.005296778867080576
2016-10-17,-0.0036479981932343586
2016-10-18,-0.000347220091573619
2016-10-19,0.0024550855171880936
2016-10-20,-0.0071130551260573105
2016-10-21,-0.0033369681047499267
2016-10-24,0.00035351647612702486
2016-10-25,-0.006112516905864229
2016-10-26,0.0021504323705678896
2016-10-27,0.008807909078103915
2016-10-28,-0.0003187167248221989
2016-10-31,0.003864624530901306
2016-11-01,-0.006189760105084541
2016-11-02,-0.0029638539836047695
2016-11-03,0.005162322018923415
2016-11-04,-0.006631455511584505
2016-11-07,-0.0033595669760629887
2016-11-08,0.0059042471872452484
2016-11-09,-0.0028599438028628077
2016-11-10,-0.009809589857661338
2016-11-11,-0.0026285472878578853
2016-11-14,0.008909287424278656
2016-11-15,0.007388911712729707
2016-11-16,-0.00020454628507271533
2016-11-17,-0.000976268871325292
2016-11-18,0.0119859865894818
2016-11-21,-0.00448876671351961
2016-11-22,-0.003017819687824108
2016-11-23,0.005487710758132369
2016-11-24,-0.00414087225589288
2016-11-25,0.0020246159531369656
2016-11-28,-0.005990784427516438
2016-11-29,0.007642149403672693
2016-11-30,-0.001970503369174703
2016-12-01,-0.003056674038108609
2016-12-02,-0.004023915416124235
2016-12-05,-0.005557449375149015
2016-12-06,-0.0015551448550406022
2016-12-07,-0.011599966025166775
2016-12-08,-0.005258781061123208
2016-12-09,0.0002764927901597325
2016-12-12,0.0006330802978413708
2016-12-13,-0.00016084904075430728
2016-12-14,-0.0036026016958164986
2016-12-15,0.007760597048979356
2016-12-16,0.004538518374313627
2016-12-19,-0.00032790429190243664
2016-12-20,-0.00038346291275570543
2016-12-21,-0.0021785951677529836
2016-12-22,-0.003022463109465301
2016-12-23,-0.0005904750941116976
2016-12-26,0.004919245387939197
2016-12-27,-0.0020408964453298983
2016-12-28,0.006595713028640038
2016-12-29,-0.0030612255496547114
2016-12-30,0.007650331846434488
2017-01-02,-0.0012928716500808513
2017-01-03,0.003595652494448265
2017-01-04,0.011572854729573034
2017-01-05,0.012285440144302218
2017-01-06,-0.006516951049817754
2017-01-09,0.005362666243692749
2017-01-10,-0.004526584239715636
2017-01-11,0.002070508660733772
2017-01-12,0.002638551123773425
2017-01-13,0.004500656045876239
2017-01-16,-0.0062039810333278655
2017-01-17,-0.005698350186500334
2017-01-18,-0.003942240240378592
2017-01-19,0.003110998595563963
2017-01-20,0.001422944163047779
2017-01-23,0.0022526358677064096
2017-01-24,-0.005687154964945762
2017-01-25,0.001032598408388985
2017-01-26,-0.0030990067069894822
2017-01-27,-0.0028818968061056216
2017-01-30,-0.00044425996236774346
2017-01-31,-0.007383559217832736
2017-02-01,0.0028484285726722014
2017-02-02,-0.006970180017475847
2017-02-03,-0.0018600397541890246
2017-02-06,0.0039051025801759565
2017-02-07,-0.007361241449194256
2017-02-08,-0.006817696100812065
2017-02-09,0.005374349802973022
2017-02-10,-0.005177875640245966
2017-02-13,0.005035693906493277
2017-02-14,0.002393221246001609
2017-02-15,-0.006502603873051016
2017-02-16,0.0010529869786748414
2017-02-17,0.0024619164336954213
2017-02-20,-0.006775043266763814
2017-02-21,0.0005011751553567478
2017-02-22,0.00437601597599846
2017-02-23,-0.0002113401477210619
2017-02-24,0.0009467397132099098
2017-02-27,-0.000502670745875955
2017-02-28,0.005315153970719688
2017-03-01,-0.0002877320977171527
2017-03-02,-0.003290780280110428
2017-03-03,-0.0009246524201250717
2017-03-06,-0.007620881268009416
2017-03-07,-0.014873000915100909
2017-03-08,-0.00394122174576772
2017-03-09,0.007819323872787498
2017-03-10,0.005292720462806821
2017-03-13,-0.00801675693913273
2017-03-14,-0.0050467550743374945
2017-03-15,-0.0029207646839900514
2017-03-16,-0.0007561917969471921
2017-03-17,-0.004953332102774155
2017-03-20,-0.0028633802615072312
2017-03-21,0.005323151283508576
2017-03-22,-0.004799386474556799
2017-03-23,0.0030090011379488857
2017-03-24,0.004009136902221266
2017-03-27,0.012192767907966973
2017-03-28,-0.003236886536597261
2017-03-29,-0.005390933393310315
2017-03-30,-0.008399580377169591
2017-03-31,0.003502411729194632
2017-04-03,0.0023429972323967263
2017-04-04,-0.0003173180823307087
2017-04-05,0.0018160190888378835
2017-04-06,0.0006153420013081945
2017-04-07,-0.0018427727010229544
2017-04-10,-0.00147789014194033
2017-04-11,-0.0002832216631263318
2017-04-12,0.012457483889497745
2017-04-13,0.004753356223789362
2017-04-14,-0.005624408899044808
2017-04-17,0.0021868751035516443
2017-04-18,0.00016613758525552136
2017-04-19,0.009230548006129435
2017-04-20,0.006495458471837079
2017-04-21,-0.0003020309760254358
2017-04-24,6.008632676479664e-05
2017-04-25,-0.005481118152648623
2017-04-26,0.0034767130672386237
2017-04-27,0.005934659650937091
2017-04-28,0.0008107998197715016
2017-05-01,0.001524742549136704
2017-05-02,-0.0014302850258367528
2017-05-03,0.00461128870948202
2017-05-04,-0.006503443038200274
2017-05-05,-0.005390084635690351
2017-05-08,0.0048480996956268285
2017-05-09,-0.006850010090976633
2017-05-10,-0.002964585286125865
2017-05-11,-0.0011895629157100407
2017-05-12,0.002558968536870765
2017-05-15,0.000972749978272125
2017-05-16,-0.015185378467168498
2017-05-17,0.003108320940950371
2017-05-18,-0.000901379260355939
2017-05-19,0.0055362378648560195
2017-05-22,-0.0046455418706410345
2017-05-23,0.008082500514621227
2017-05-24,-0.00567391947038387
2017-05-25,-0.0021092281951536895
2017-05-26,0.006504897411865551
2017-05-29,0.011479092506698318
2017-05-30,-0.0056642513704522335
2017-05-31,0.012671173587187612
2017-06-01,-0.01169399030311613
2017-06-02,0.0039841683709940234
2017-06-05,0.00901175151389233
2017-06-06,-0.004955145604885414
2017-06-07,0.0063492423271076515
2017-06-08,-0.002351322689711499
2017-06-09,-0.003544301345218548
2017-06-12,-0.00657542083515017
2017-06-13,-0.00018897874988210717
2017-06-14,0.0009207448320547318
2017-06-15,-0.005763733776209201
2017-06-16,0.0073274443502677755
2017-06-19,-0.002833306403295155
2017-06-20,1.3300559681406199e-05
2017-06-21,0.0013643862384928873
2017-06-22,0.015184997123307564
2017-06-23,0.006619373578532484
2017-06-26,0.004284040873507866
2017-06-27,-0.0020008758285657846
2017-06-28,0.0020757537631101997
2017-06-29,0.0025920198131768046
2017-06-30,5.236450851375807e-05
2017-07-03,0.004997124337601022
2017-07-04,0.015862015679832808
2017-07-05,-0.0053434265563869765
2017-07-06,0.0022762546436772
2017-07-07,0.002162634200610025
2017-07-10,-0.00097811911201251
2017-07-11,-0.0031398925906972464
2017-07-12,-0.0033985488252419316
2017-07-13,0.011414579679582149
2017-07-14,0.0010002791902641306
2017-07-17,0.005273954340421216
2017-07-18,-0.0011915929257100277
2017-07-19,0.002372724671467541
2017-07-20,0.0027906739193090946
2017-07-21,-0.0009875024114932573
2017-07-24,0.0015280251657818766
2017-07-25,0.006627278160603822
2017-07-26,-0.005355317533587534
2017-07-27,0.0013371738918772635
2017-07-28,0.003069968744913165
2017-07-31,0.0042006606254956225
2017-08-01,0.005008181341095819
2017-08-02,0.0038297390291370803
2017-08-03,0.006181542776332316
2017-08-04,-0.0018184396595254393
2017-08-07,0.007501946560960482
2017-08-08,0.0008273263877311976
2017-08-09,0.004577030842058294
2017-08-10,-0.0063356555711733265
2017-08-11,0.003524814770909046
2017-08-14,0.000980844539291592
2017-08-15,-0.0012935300360857882
2017-08-16,0.006681394067793445
2017-08-17,0.001332139160882262
2017-08-18,0.0012182858255016527
2017-08-21,-0.006932865426561685
2017-08-22,-0.003220105198680989
2017-08-23,0.0011303687075752133
2017-08-24,-0.003161211192404312
2017-08-25,0.0074704094411668365
2017-08-28,-0.0012563660532817211
2017-08-29,-0.004609645866782253
2017-08-30,-0.0053704613735610085
2017-08-31,-0.00045576731892660316
2017-09-01,0.004467633924654768
2017-09-04,-0.004486043479942081
2017-09-05,-0.005015697159778787
2017-09-06,-0.0026693612431194502
2017-09-07,-0.0001256541533757316
2017-09-08,-0.00507378906393019
2017-09-11,0.0008179576962419333
2017-09-12,0.007993747872566015
2017-09-13,0.00014336173016959997
2017-09-14,-0.001828040939390041
2017-09-15,0.005803541723330419
2017-09-18,-0.005547000044621053
2017-09-19,0.002865406002098947
2017-09-20,0.00034639995710517013
2017-09-21,0.008675077161782285
2017-09-22,0.006483089094129646
2017-09-25,-0.009566071677202914
2017-09-26,0.0012595199163354387
2017-09-27,-0.0070836797413313946
2017-09-28,0.005916241560133262
2017-09-29,-0.004551231529813182
2017-10-02,0.00414816823753239
2017-10-03,0.005970713225295521
2017-10-04,-0.008895402842487354
2017-10-05,0.007581154798151912
2017-10-06,0.005828124607144769
2017-10-09,-0.005053080716335812
2017-10-10,0.006020327690984262
2017-10-11,-0.005780168673753194
2017-10-12,0.004756784421024118
2017-10-13,-0.00024207916685026198
2017-10-16,-0.006884193679035477
2017-10-17,0.007594950098440689
2017-10-18,0.007582759947408535
2017-10-19,0.0011766768073424583
2017-10-20,0.00032692851904592146
2017-10-23,-0.0017906457111340757
2017-10-24,0.0029808787171305973
2017-10-25,0.002259048267768904
2017-10-26,0.007846778606721116
2017-10-27,0.001266076653040793
2017-10-30,0.00721445988118119
2017-10-31,-0.009086882669797292
2017-11-01,0.0042675906002540565
2017-11-02,0.0011053030709300415
2017-11-03,0.0020104747654032806
2017-11-06,0.009308022175047226
2017-11-07,0.005751374858850911
2017-11-08,-0.0015357730207089526
2017-11-09,-0.004045422715848179
2017-11-10,-0.009365584554666628
2017-11-13,0.0024679321565626022
2017-11-14,0.0063658980371739116
2017-11-15,0.006556754489546401
2017-11-16,-0.0018013869589854625
2017-11-17,0.00647085770660194
2017-11-20,0.006569650633098112
2017-11-21,0.005046520115880915
2017-11-22,0.00047933088392881906
2017-11-23,-9.422957854443581e-06
2017-11-24,0.0028922472306369684
2017-11-27,0.003628568821520073
2017-11-28,-0.0021555736305749473
2017-11-29,-0.0015916917371914252
2017-11-30,0.0015624890760501664
2017-12-01,-0.002875135001724649
2017-12-04,-0.0023241160778898484
2017-12-05,-0.008581546892694414
2017-12-06,-0.004827476406379705
2017-12-07,0.003940184174491934
2017-12-08,0.005253335840436746
2017-12-11,2.1904854057952505e-05
2017-12-12,0.00417215782516922
2017-12-13,-0.010937796096394115
2017-12-14,0.0023587801040252376
2017-12-15,-0.0070775632106360176
2017-12-18,-0.0039810431061815255
2017-12-19,0.0034649837183713394
2017-12-20,0.004314351270305439
2017-12-21,-0.009307587086038738
2017-12-22,-0.008118224619352188
2017-12-25,-0.003135101666269846
2017-12-26,-0.008739774883510854
2017-12-27,-0.0018499034780680157
2017-12-28,0.004552809333023822
2017-12-29,-0.007540717534595842
2018-01-01,0.010283179686043642
2018-01-02,-0.0010836750179112897
2018-01-03,0.0020808255281707932
2018-01-04,-0.004921625552136266
2018-01-05,0.005427049648262905
2018-01-08,0.001389425544699563
2018-01-09,0.0014927869018621642
2018-01-10,0.0021542340053104514
2018-01-11,-0.00624660434274904
2018-01-12,0.002273388744069793
2018-01-15,0.003742121427300127
2018-01-16,-0.007433011132337519
2018-01-17,-0.0011264966423517597
2018-01-18,-0.0013166284229823022
2018-01-19,0.0004330987400003039
2018-01-22,0.0038292870898202214
2018-01-23,0.004311940502711442
2018-01-24,-0.0002777484179095069
2018-01-25,0.005000809055704769
2018-01-26,-0.006665765204643903
2018-01-29,0.0015285840133418827
2018-01-30,-0.009848713590275615
2018-01-31,-0.0022681665309994825
2018-02-01,0.002630653500567126
2018-02-02,0.00379279090332596
2018-02-05,0.001691549963854122
2018-02-06,0.008092578161918995
2018-02-07,0.00076518971155215
2018-02-08,-0.008299580184883082
2018-02-09,-0.011145891281340692
2018-02-12,-0.004737678971373449
2018-02-13,-0.00476929401169468
2018-02-14,0.0004105934561964286
2018-02-15,-0.002533792554458514
2018-02-16,-0.00453587196466565
2018-02-19,-0.0026908734563688697
2018-02-20,-0.0014669221796348442
2018-02-21,-0.0039555441696759175
2018-02-22,0.00041819305630586
2018-02-23,0.004960628888719398
2018-02-26,-0.0030199796203459472
2018-02-27,0.0006381603812890546
2018-02-28,0.010572695956998945
2018-03-01,0.001449343129628744
2018-03-02,0.005675984893274588
2018-03-05,-0.0021386597050632172
2018-03-06,0.006069440846119933
2018-03-07,-0.0037938890928354008
2018-03-08,0.0032326571232439427
2018-03-09,0.005610604552245935
2018-03-12,0.007935350556019571
2018-03-13,0.0008529493149982414
2018-03-14,-0.0011249799167012409
2018-03-15,-0.006689366171201971
2018-03-16,-0.00014257341998225037
2018-03-19,0.004246248872990632
2018-03-20,0.0037153681853625553
2018-03-21,0.00012799583511013957
2018-03-22,0.0020784992363964694
2018-03-23,0.008580544482704733
2018-03-26,0.0036314882849493024
2018-03-27,-0.000944459172333989
2018-03-28,0.0002122733033558255
2018-03-29,0.003604069686606426
2018-03-30,0.0031980052580784513
2018-04-02,0.01151179501814581
2018-04-03,0.008479676754395093
2018-04-04,-0.004898930410212388
2018-04-05,-0.0030252395601196858
2018-04-06,0.006617939102587123
2018-04-09,-0.003657200775565972
2018-04-10,0.0010693916997521757
2018-04-11,0.008349168180830313
2018-04-12,0.0017874399602488822
2018-04-13,0.0051416554417069715
2018-04-16,0.0013341666207602465
2018-04-17,-0.00012769212211682923
2018-04-18,-0.008978774916731713
2018-04-19,0.001512474559042687
2018-04-20,-0.0024225805980816473
2018-04-23,0.00694161406712035
2018-04-24,-0.012399153462433699
2018-04-25,-0.002309357493501474
2018-04-26,0.007170954084676273
2018-04-27,0.010008760924042015
2018-04-30,0.005991910492382457
2018-05-01,0.0035748900961658503
2018-05-02,-0.00839208606458286
2018-05-03,-0.005068752903395923
2018-05-04,0.004872977505069764
2018-05-07,-0.006220040645988245
2018-05-08,-0.0009441572436678092
2018-05-09,-0.0013278887459796662
2018-05-10,0.0023258576372160444
2018-05-11,0.003581467218129575
2018-05-14,-0.012464522177420778
2018-05-15,0.001653745892079339
2018-05-16,-0.0031735654842847127
2018-05-17,0.003010215588832521
2018-05-18,-0.008666664565673887
2018-05-21,0.005308956831542533
2018-05-22,-0.0033407991128051595
2018-05-23,-0.0017048576770027912
2018-05-24,0.00838369077577017
2018-05-25,-0.0004520104886811538
2018-05-28,0.005169830220930427
2018-05-29,0.00010806937204055345
2018-05-30,0.008555254990587402
2018-05-31,0.0019296124556038574
2018-06-01,0.0028144396239000447
2018-06-04,0.001131345098192682
2018-06-05,-0.0012499569850137338
2018-06-06,0.004606396588108019
2018-06-07,-0.003505642877919546
2018-06-08,0.003873954252233025
2018-06-11,0.005036862055433744
2018-06-12,0.002915049491393207
2018-06-13,-0.004477350092706889
2018-06-14,0.0024690179429607273
2018-06-15,0.005473763160229517
2018-06-18,-0.006103338285657234
2018-06-19,-0.007395808237356749
2018-06-20,0.004459254779795474
2018-06-21,-0.003001031347421468
2018-06-22,0.003964460382763324
2018-06-25,0.008787939525169763
2018-06-26,-0.007126390833425034
2018-06-27,-0.007562559864021989
2018-06-28,0.004244688452571532
2018-06-29,0.006794736339083007
2018-07-02,0.008804446157682833
2018-07-03,0.004265910097071224
