Date,Front,Next,Asset,Sector,Carry,Returns,Carry_Z_252,Carry_Z_756,Carry_Z_1260,Carry_Z_2520,Carry_Z,Binary_Carry,Rank_Carry
2015-06-22,1.134,1.1169,EUR_USD,Currencies,-0.18233057689099702,-0.0010570824524314126,,,,,,-1.0,-0.9938673821387505
2015-06-23,1.1169,1.1205,EUR_USD,Currencies,0.03861628433040952,-0.015079365079365026,,,,,,1.0,0.5653507090839403
2015-06-24,1.1205,1.1204,EUR_USD,Currencies,-0.0010709982603381426,0.003223207091055613,,,,,,-1.0,-0.010348792640858528
2015-06-25,1.1204,1.1164,EUR_USD,Currencies,-0.042918500685435734,-8.92458723783518e-05,,,,,,-1.0,-0.5921809122269068
2015-06-26,1.1164,1.1235,EUR_USD,Currencies,0.0760750795586007,-0.003570153516601171,,,,,,1.0,0.8413185128401686
2015-06-29,1.1235,1.1135,EUR_USD,Currencies,-0.10728725913553894,0.0063597276961662175,,,,,,-1.0,-0.947872748179379
2015-06-30,1.1135,1.1052,EUR_USD,Currencies,-0.08978272377792955,-0.008900756564307999,,,,,,-1.0,-0.8919126101954772
2015-07-01,1.1052,1.1083,EUR_USD,Currencies,0.03361194878815206,-0.007453973955994564,,,,,,1.0,0.5070908394020697
2015-07-02,1.1083,1.1112,EUR_USD,Currencies,0.031358431902318976,0.00280492218602979,,,,,,1.0,0.47719432732847844
2015-07-03,1.1112,1.1055,EUR_USD,Currencies,-0.061713493711596484,0.002616620048723206,,,,,,-1.0,-0.7508623993867383
2015-07-06,1.1055,1.101,EUR_USD,Currencies,-0.04894636289785205,-0.00512958963282939,,,,,,-1.0,-0.6504407819087773
2015-07-07,1.101,1.1075,EUR_USD,Currencies,0.07063638235932926,-0.004070556309362261,,,,,,1.0,0.8167880413951705
2015-07-08,1.1075,1.1036,EUR_USD,Currencies,-0.04233191491391644,0.005903723887375145,,,,,,-1.0,-0.5883480260636259
2015-07-09,1.1036,1.1162,EUR_USD,Currencies,0.13622995213442762,-0.0035214446952596123,,,,,,1.0,0.9716366423917209
2015-07-10,1.1162,1.1002,EUR_USD,Currencies,-0.17325693495570618,0.011417180137731187,,,,,,-1.0,-0.9885013415101571
2015-07-13,1.1002,1.1009,EUR_USD,Currencies,0.0076325476199951585,-0.014334348683031739,,,,,,1.0,0.1284016864699118
2015-07-14,1.1009,1.0947,EUR_USD,Currencies,-0.06777208759014976,0.000636247954917124,,,,,,-1.0,-0.7807589114603296
2015-07-15,1.0947,1.0874,EUR_USD,Currencies,-0.08028992878429672,-0.005631755836134067,,,,,,-1.0,-0.8520505940973553
2015-07-16,1.0874,1.0828,EUR_USD,Currencies,-0.050870963660089835,-0.00666849365122868,,,,,,-1.0,-0.6711383671904945
2015-07-17,1.0828,1.0825,EUR_USD,Currencies,-0.0033251743620136805,-0.0042302740481883205,,,,,,-1.0,-0.05097738597163659
2015-07-20,1.0825,1.0936,EUR_USD,Currencies,0.12242190639713674,-0.0002770594754339939,,,,,,1.0,0.9540053660406287
2015-07-21,1.0936,1.0933,EUR_USD,Currencies,-0.0032923316316077313,0.010254041570438632,,,,,,-1.0,-0.046377922575699504
2015-07-22,1.0933,1.0981,EUR_USD,Currencies,0.052569217958743114,-0.000274323335771709,,,,,,1.0,0.7010348792640859
2015-07-23,1.0981,1.0982,EUR_USD,Currencies,0.0010927468932549218,0.004390377755419506,,,,,,1.0,0.027213491759294772
2015-07-24,1.0982,1.1091,EUR_USD,Currencies,0.11851679719108377,9.106638739631023e-05,,,,,,1.0,0.9494059026446915
2015-07-27,1.1091,1.1058,EUR_USD,Currencies,-0.03575784848236022,0.009925332362046957,,,,,,-1.0,-0.5193560751245688
2015-07-28,1.1058,1.0984,EUR_USD,Currencies,-0.08057375340085467,-0.0029753854476602948,,,,,,-1.0,-0.85511690302798
2015-07-29,1.0984,1.0931,EUR_USD,Currencies,-0.058042549847659136,-0.00669198770121171,,,,,,-1.0,-0.7293982368723648
2015-07-30,1.0931,1.0987,EUR_USD,Currencies,0.061319596884546065,-0.004825200291332932,,,,,,1.0,0.766193944039862
2015-07-31,1.0987,1.0949,EUR_USD,Currencies,-0.04157553392947289,0.005123044552191036,,,,,,-1.0,-0.5799156765044078
2015-08-03,1.0949,1.088,EUR_USD,Currencies,-0.07586263756189379,-0.0034586329298261775,,,,,,-1.0,-0.8298198543503258
2015-08-04,1.088,1.0904,EUR_USD,Currencies,0.026441435597218964,-0.006301945383139884,,,,,,1.0,0.419701034879264
2015-08-05,1.0904,1.0923,EUR_USD,Currencies,0.020891561606095288,0.0022058823529411686,,,,,,1.0,0.33767727098505174
2015-08-06,1.0923,1.0965,EUR_USD,Currencies,0.04605268810134385,0.0017424798239178418,,,,,,1.0,0.6389421234189345
2015-08-07,1.0965,1.1016,EUR_USD,Currencies,0.05568455467802495,0.003845097500686512,,,,,,1.0,0.7286316596397087
2015-08-10,1.1016,1.104,EUR_USD,Currencies,0.02611535307114804,0.0046511627906975495,,,,,,1.0,0.41510157148332705
2015-08-11,1.104,1.1156,EUR_USD,Currencies,0.12542914699551738,0.002178649237472907,,,,,,1.0,0.9570716749712533
2015-08-12,1.1156,1.1148,EUR_USD,Currencies,-0.008608321746487358,0.010507246376811441,-0.06923363284409663,-0.06923363284409663,-0.06923363284409663,-0.06923363284409663,-0.06923363284409663,-1.0,-0.13376772709850515
2015-08-13,1.1148,1.1106,EUR_USD,Currencies,-0.045295281603436106,-0.000717102904266631,-0.5027006999926097,-0.5027006999926097,-0.5027006999926097,-0.5027006999926097,-0.5027006999926097,-1.0,-0.6136450747412802
2015-08-14,1.1106,1.108,EUR_USD,Currencies,-0.028125858003331276,-0.003767491926803035,-0.29380885160561004,-0.29380885160561004,-0.29380885160561004,-0.29380885160561004,-0.29380885160561004,-1.0,-0.42123418934457646
2015-08-17,1.108,1.1018,EUR_USD,Currencies,-0.06733658722335784,-0.002341076895371774,-0.7593014753752533,-0.7593014753752533,-0.7593014753752533,-0.7593014753752533,-0.7593014753752533,-1.0,-0.778459179762361
2015-08-18,1.1018,1.1117,EUR_USD,Currencies,0.10734203041143664,-0.005595667870036292,1.3337293618567743,1.3337293618567743,1.3337293618567743,1.3337293618567743,1.3337293618567743,1.0,0.9333077807589114
2015-08-19,1.1117,1.1241,EUR_USD,Currencies,0.13310808273818642,0.008985296787075603,1.6010821159766648,1.6010821159766648,1.6010821159766648,1.6010821159766648,1.6010821159766648,1.0,0.9678037562284401
2015-08-20,1.1241,1.1387,EUR_USD,Currencies,0.15485454418569594,0.011154088333183543,1.8022521492750008,1.8022521492750008,1.8022521492750008,1.8022521492750008,1.8022521492750008,1.0,0.9808355691835953
2015-08-21,1.1387,1.1618,EUR_USD,Currencies,0.24099918890247168,0.012988168312427772,2.646479197988078,2.646479197988078,2.646479197988078,2.646479197988078,2.646479197988078,1.0,0.9969336910693753
2015-08-24,1.1618,1.1514,EUR_USD,Currencies,-0.1079031998006747,0.020286291384912447,-1.23596096142565,-1.23596096142565,-1.23596096142565,-1.23596096142565,-1.23596096142565,-1.0,-0.9486393254120352
2015-08-25,1.1514,1.1315,EUR_USD,Currencies,-0.209212886017406,-0.008951626786021682,-2.26264407078754,-2.26264407078754,-2.26264407078754,-2.26264407078754,-2.26264407078754,-1.0,-0.9954005366040629
2015-08-26,1.1315,1.1243,EUR_USD,Currencies,-0.07660279581453577,-0.017283307278096238,-0.8190258258683397,-0.8190258258683397,-0.8190258258683397,-0.8190258258683397,-0.8190258258683397,-1.0,-0.8336527405136067
2015-08-27,1.1243,1.1179,EUR_USD,Currencies,-0.06850433375320826,-0.006363234644277349,-0.723684835085471,-0.723684835085471,-0.723684835085471,-0.723684835085471,-0.723684835085471,-1.0,-0.786124952088923
2015-08-28,1.1179,1.1211,EUR_USD,Currencies,0.03430105059921503,-0.005692430845859797,0.3910806297695949,0.3910806297695949,0.3910806297695949,0.3910806297695949,0.3910806297695949,1.0,0.5185894978919126
2015-08-31,1.1211,1.1317,EUR_USD,Currencies,0.11292696974817551,0.0028625100635120138,1.229996994005446,1.229996994005446,1.229996994005446,1.229996994005446,1.229996994005446,1.0,0.9425067075507858
2015-09-01,1.1317,1.1226,EUR_USD,Currencies,-0.09688204156556225,0.009454999554009413,-1.0416864139726942,-1.0416864139726942,-1.0416864139726942,-1.0416864139726942,-1.0416864139726942,-1.0,-0.9179762361057877
2015-09-02,1.1226,1.1121,EUR_USD,Currencies,-0.1127676441996317,-0.008041000265087805,-1.1955967690504663,-1.1955967690504663,-1.1955967690504663,-1.1955967690504663,-1.1955967690504663,-1.0,-0.955538520505941
2015-09-03,1.1121,1.1146,EUR_USD,Currencies,0.02694571572767518,-0.009353287012292877,0.3190446995096459,0.3190446995096459,0.3190446995096459,0.3190446995096459,0.3190446995096459,1.0,0.4266002299731697
2015-09-04,1.1146,1.1167,EUR_USD,Currencies,0.02258773579572495,0.0022479992806401228,0.2696320704838366,0.2696320704838366,0.2696320704838366,0.2696320704838366,0.2696320704838366,1.0,0.3606745879647375
2015-09-07,1.1167,1.1199,EUR_USD,Currencies,0.0343378576428164,0.0018840839763143435,0.3958295695631347,0.3958295695631347,0.3958295695631347,0.3958295695631347,0.3958295695631347,1.0,0.5201226523572249
2015-09-08,1.1199,1.1204,EUR_USD,Currencies,0.005356425567669856,0.002865586101907347,0.07538364842769048,0.07538364842769048,0.07538364842769048,0.07538364842769048,0.07538364842769048,1.0,0.08623993867382129
2015-09-09,1.1204,1.1276,EUR_USD,Currencies,0.07686859024804764,0.00044646843468187924,0.8606004992580724,0.8606004992580724,0.8606004992580724,0.8606004992580724,0.8606004992580724,1.0,0.8443848217707934
2015-09-10,1.1276,1.1339,EUR_USD,Currencies,0.06685845285403905,0.00642627632988213,0.7422851293106909,0.7422851293106909,0.7422851293106909,0.7422851293106909,0.7422851293106909,1.0,0.7999233422767345
2015-09-11,1.1339,1.1318,EUR_USD,Currencies,-0.022244787232447473,0.005587087619723263,-0.2500788886701057,-0.2500788886701057,-0.2500788886701057,-0.2500788886701057,-0.2500788886701057,-1.0,-0.3392104254503642
2015-09-14,1.1318,1.1266,EUR_USD,Currencies,-0.055260458973717605,-0.001852015168886112,-0.6154214007979487,-0.6154214007979487,-0.6154214007979487,-0.6154214007979487,-0.6154214007979487,-1.0,-0.7110003832886163
2015-09-15,1.1266,1.1289,EUR_USD,Currencies,0.02447351768265259,-0.004594451316486947,0.2804366175263705,0.2804366175263705,0.2804366175263705,0.2804366175263705,0.2804366175263705,1.0,0.39287083173629744
2015-09-16,1.1289,1.1435,EUR_USD,Currencies,0.15420032634401487,0.0020415409195810863,1.7092370539410728,1.7092370539410728,1.7092370539410728,1.7092370539410728,1.7092370539410728,1.0,0.9800689919509391
2015-09-17,1.1435,1.1305,EUR_USD,Currencies,-0.13720466093773387,0.012932943573390032,-1.5223322383778806,-1.5223322383778806,-1.5223322383778806,-1.5223322383778806,-1.5223322383778806,-1.0,-0.9777692602529705
2015-09-18,1.1305,1.1186,EUR_USD,Currencies,-0.12698531196644366,-0.011368605159597589,-1.385809405277191,-1.385809405277191,-1.385809405277191,-1.385809405277191,-1.385809405277191,-1.0,-0.9724032196243771
2015-09-21,1.1186,1.1118,EUR_USD,Currencies,-0.07317095841742402,-0.010526315789473717,-0.7843692380645673,-0.7843692380645673,-0.7843692380645673,-0.7843692380645673,-0.7843692380645673,-1.0,-0.8175546186278267
2015-09-22,1.1118,1.1185,EUR_USD,Currencies,0.0720981409297832,-0.006079027355623268,0.8160178646681598,0.8160178646681598,0.8160178646681598,0.8160178646681598,0.8160178646681598,1.0,0.8244538137217325
2015-09-23,1.1185,1.1229,EUR_USD,Currencies,0.0471134717797025,0.006026263716495839,0.535243888572684,0.535243888572684,0.535243888572684,0.535243888572684,0.535243888572684,1.0,0.6489076274434649
2015-09-24,1.1229,1.1194,EUR_USD,Currencies,-0.03746156545480636,0.003933839964237684,-0.4036279699944625,-0.4036279699944625,-0.4036279699944625,-0.4036279699944625,-0.4036279699944625,-1.0,-0.5369873514756611
2015-09-25,1.1194,1.1243,EUR_USD,Currencies,0.05241350758145747,-0.003116929379285871,0.5969332202288009,0.5969332202288009,0.5969332202288009,0.5969332202288009,0.5969332202288009,1.0,0.7002683020314298
2015-09-28,1.1243,1.1245,EUR_USD,Currencies,0.0021344717238782358,0.004377345006253419,0.03269513244707183,0.03269513244707183,0.03269513244707183,0.03269513244707183,0.03269513244707183,1.0,0.04024530471444998
2015-09-29,1.1245,1.1176,EUR_USD,Currencies,-0.07385956147942048,0.00017788846393318458,-0.8172133996493045,-0.8172133996493045,-0.8172133996493045,-0.8172133996493045,-0.8172133996493045,-1.0,-0.8221540820237638
2015-09-30,1.1176,1.1194,EUR_USD,Currencies,0.019311582174084716,-0.006136060471320648,0.23403684390856724,0.23403684390856724,0.23403684390856724,0.23403684390856724,0.23403684390856724,1.0,0.3208125718666155
2015-10-01,1.1194,1.1209,EUR_USD,Currencies,0.016069278837485504,0.001610594130279086,0.19619463151760305,0.19619463151760305,0.19619463151760305,0.19619463151760305,0.19619463151760305,1.0,0.2717516289766193
2015-10-02,1.1209,1.1185,EUR_USD,Currencies,-0.025721185162383794,0.0013400035733428517,-0.27899474066097946,-0.27899474066097946,-0.27899474066097946,-0.27899474066097946,-0.27899474066097946,-1.0,-0.39517056343426604
2015-10-05,1.1185,1.1268,EUR_USD,Currencies,0.08871906086439797,-0.002141136586671366,1.0219861821219174,1.0219861821219174,1.0219861821219174,1.0219861821219174,1.0219861821219174,1.0,0.8880797240321963
2015-10-06,1.1268,1.1235,EUR_USD,Currencies,-0.0351953325220051,0.007420652659812177,-0.3954211940497889,-0.3954211940497889,-0.3954211940497889,-0.3954211940497889,-0.3954211940497889,-1.0,-0.5147566117286317
2015-10-07,1.1235,1.1278,EUR_USD,Currencies,0.045840236972374285,-0.0029286474973376775,0.5334947773123494,0.5334947773123494,0.5334947773123494,0.5334947773123494,0.5334947773123494,1.0,0.6358758144883097
2015-10-08,1.1278,1.1354,EUR_USD,Currencies,0.08059415236253091,0.0038273253226523973,0.9263281161995662,0.9263281161995662,0.9263281161995662,0.9263281161995662,0.9263281161995662,1.0,0.858949789191261
2015-10-09,1.1354,1.1355,EUR_USD,Currencies,0.00105684970784755,0.00673878347224699,0.007468811334380262,0.007468811334380262,0.007468811334380262,0.007468811334380262,0.007468811334380262,1.0,0.02108087389804525
2015-10-12,1.1355,1.1376,EUR_USD,Currencies,0.022172370040358182,8.807468733484924e-05,0.2512976555383195,0.2512976555383195,0.2512976555383195,0.2512976555383195,0.2512976555383195,1.0,0.35684170180145647
2015-10-13,1.1376,1.1473,EUR_USD,Currencies,0.1018869090734503,0.001849405548216554,1.1675894579304624,1.1675894579304624,1.1675894579304624,1.1675894579304624,1.1675894579304624,1.0,0.9195093905711
2015-10-14,1.1473,1.1382,EUR_USD,Currencies,-0.09555946363288369,0.008526722925457086,-1.1185360124608423,-1.1185360124608423,-1.1185360124608423,-1.1185360124608423,-1.1185360124608423,-1.0,-0.9133767727098505
2015-10-15,1.1382,1.1346,EUR_USD,Currencies,-0.03801481531868058,-0.007931665649786312,-0.4471472188828108,-0.4471472188828108,-0.4471472188828108,-0.4471472188828108,-0.4471472188828108,-1.0,-0.5477194327328478
2015-10-16,1.1346,1.1324,EUR_USD,Currencies,-0.023290699856667506,-0.003162888771744865,-0.27401179655754054,-0.27401179655754054,-0.27401179655754054,-0.27401179655754054,-0.27401179655754054,-1.0,-0.35684170180145647
2015-10-19,1.1324,1.1344,EUR_USD,Currencies,0.021175230481421822,-0.0019390093424995758,0.24578524445816693,0.24578524445816693,0.24578524445816693,0.24578524445816693,0.24578524445816693,1.0,0.34227673438098893
2015-10-20,1.1344,1.1336,EUR_USD,Currencies,-0.008465608816709786,0.0017661603673613246,-0.10251154217295973,-0.10251154217295973,-0.10251154217295973,-0.10251154217295973,-0.10251154217295973,-1.0,-0.12916826370256806
2015-10-21,1.1336,1.1106,EUR_USD,Currencies,-0.2459759948275658,-0.0007052186177716191,-2.7938862237431974,-2.7938862237431974,-2.7938862237431974,-2.7938862237431974,-2.7938862237431974,-1.0,-0.9977002683020314
2015-10-22,1.1106,1.1014,EUR_USD,Currencies,-0.09981974374950989,-0.020289343683839056,-1.109367584329713,-1.109367584329713,-1.109367584329713,-1.109367584329713,-1.109367584329713,-1.0,-0.9287083173629743
2015-10-23,1.1014,1.1056,EUR_USD,Currencies,0.04567291422029088,-0.008283810552854431,0.5516005555946729,0.5516005555946729,0.5516005555946729,0.5516005555946729,0.5516005555946729,1.0,0.6335760827903412
2015-10-26,1.1056,1.1048,EUR_USD,Currencies,-0.008686211019875986,0.0038133284910113474,-0.07172521199672865,-0.07172521199672865,-0.07172521199672865,-0.07172521199672865,-0.07172521199672865,-1.0,-0.13453430433116131
2015-10-27,1.1048,1.092,EUR_USD,Currencies,-0.1398413494827836,-0.0007235890014470892,-1.5595157543978435,-1.5595157543978435,-1.5595157543978435,-1.5595157543978435,-1.5595157543978435,-1.0,-0.9793024147182828
2015-10-28,1.092,1.0976,EUR_USD,Currencies,0.06138120800124225,-0.011585807385952163,0.7395240487990588,0.7395240487990588,0.7395240487990588,0.7395240487990588,0.7395240487990588,1.0,0.7684936757378307
2015-10-29,1.0976,1.1005,EUR_USD,Currencies,0.03166372793874735,0.005128205128204888,0.3966736358413559,0.3966736358413559,0.3966736358413559,0.3966736358413559,0.3966736358413559,1.0,0.48102721349175925
2015-10-30,1.1005,1.1013,EUR_USD,Currencies,0.008720138452581495,0.0026421282798834156,0.13197410740154455,0.13197410740154455,0.13197410740154455,0.13197410740154455,0.13197410740154455,1.0,0.14909927175162907
2015-11-02,1.1013,1.0966,EUR_USD,Currencies,-0.051321794411401084,0.0007269422989548691,-0.5590449341565925,-0.5590449341565925,-0.5590449341565925,-0.5590449341565925,-0.5590449341565925,-1.0,-0.6780375622844002
2015-11-03,1.0966,1.0862,EUR_USD,Currencies,-0.1143494084304381,-0.004267683646599352,-1.2757471996736758,-1.2757471996736758,-1.2757471996736758,-1.2757471996736758,-1.2757471996736758,-1.0,-0.9578382522039095
2015-11-04,1.0862,1.0881,EUR_USD,Currencies,0.02097227227465665,-0.009483859201167233,0.28757454138240446,0.28757454138240446,0.28757454138240446,0.28757454138240446,0.28757454138240446,1.0,0.3384438482177079
2015-11-05,1.0881,1.0738,EUR_USD,Currencies,-0.15875156362196677,0.0017492174553488393,-1.7680236712670323,-1.7680236712670323,-1.7680236712670323,-1.7680236712670323,-1.7680236712670323,-1.0,-0.9846684553468762
2015-11-06,1.0738,1.0749,EUR_USD,Currencies,0.012286499886584245,-0.01314217443249699,0.19867501133833654,0.19867501133833654,0.19867501133833654,0.19867501133833654,0.19867501133833654,1.0,0.2081257186661556
2015-11-09,1.0749,1.0723,EUR_USD,Currencies,-0.029061117035014048,0.0010243993294840603,-0.27760960199200474,-0.27760960199200474,-0.27760960199200474,-0.27760960199200474,-0.27760960199200474,-1.0,-0.43886546569566887
2015-11-10,1.0723,1.0743,EUR_USD,Currencies,0.02236094935676223,-0.002418829658572874,0.3170123171188604,0.3170123171188604,0.3170123171188604,0.3170123171188604,0.3170123171188604,1.0,0.3583748562667688
2015-11-11,1.0743,1.0817,EUR_USD,Currencies,0.08237509156496792,0.0018651496782617905,1.0070607886402139,1.0070607886402139,1.0070607886402139,1.0070607886402139,1.0070607886402139,1.0,0.8658489842851667
2015-11-12,1.0817,1.0777,EUR_USD,Currencies,-0.04445684440149414,0.006888206273852893,-0.4658685741866754,-0.4658685741866754,-0.4658685741866754,-0.4658685741866754,-0.4658685741866754,-1.0,-0.6029129934840936
2015-11-13,1.0777,1.0684,EUR_USD,Currencies,-0.10400326040376304,-0.0036978829620042397,-1.1501298656934715,-1.1501298656934715,-1.1501298656934715,-1.1501298656934715,-1.1501298656934715,-1.0,-0.9409735530854734
2015-11-16,1.0684,1.0641,EUR_USD,Currencies,-0.04839396945743895,-0.008629488725990564,-0.49982123545791907,-0.49982123545791907,-0.49982123545791907,-0.49982123545791907,-0.49982123545791907,-1.0,-0.6466078957454964
2015-11-17,1.0641,1.0658,EUR_USD,Currencies,0.01915583297995291,-0.004024709846499386,0.2882772088853094,0.2882772088853094,0.2882772088853094,0.2882772088853094,0.2882772088853094,1.0,0.31774626293599084
2015-11-18,1.0658,1.0732,EUR_USD,Currencies,0.08302978426544477,0.0015975942110704189,1.0291598867348288,1.0291598867348288,1.0291598867348288,1.0291598867348288,1.0291598867348288,1.0,0.8681487159831354
2015-11-19,1.0732,1.0643,EUR_USD,Currencies,-0.09993040205364453,0.006943141302307998,-1.1062676828946914,-1.1062676828946914,-1.1062676828946914,-1.1062676828946914,-1.1062676828946914,-1.0,-0.9302414718282868
2015-11-20,1.0643,1.0634,EUR_USD,Currencies,-0.010151807721127667,-0.008292955646664102,-0.05457022463139914,-0.05457022463139914,-0.05457022463139914,-0.05457022463139914,-0.05457022463139914,-1.0,-0.16059793024147184
2015-11-23,1.0634,1.064,EUR_USD,Currencies,0.0067688259762196295,-0.0008456262332050546,0.1437987189190081,0.1437987189190081,0.1437987189190081,0.1437987189190081,0.1437987189190081,1.0,0.11766960521272529
2015-11-24,1.064,1.0626,EUR_USD,Currencies,-0.015799870616962756,0.0005642279480910783,-0.1220150007267523,-0.1220150007267523,-0.1220150007267523,-0.1220150007267523,-0.1220150007267523,-1.0,-0.2518206209275584
2015-11-25,1.0626,1.0609,EUR_USD,Currencies,-0.01921356661940401,-0.0013157894736842701,-0.16183070625383317,-0.16183070625383317,-0.16183070625383317,-0.16183070625383317,-0.16183070625383317,-1.0,-0.2993484093522423
2015-11-26,1.0609,1.059,EUR_USD,Currencies,-0.021510454365833084,-0.0015998494259363838,-0.1884183185029402,-0.1884183185029402,-0.1884183185029402,-0.1884183185029402,-0.1884183185029402,-1.0,-0.3315446531238022
2015-11-27,1.059,1.0563,EUR_USD,Currencies,-0.030633969267478085,-0.0017909322273541584,-0.29605227438895215,-0.29605227438895215,-0.29605227438895215,-0.29605227438895215,-0.29605227438895215,-1.0,-0.46109620544269836
2015-11-30,1.0563,1.0631,EUR_USD,Currencies,0.07700318958531423,-0.0025495750708214304,0.9846877703159221,0.9846877703159221,0.9846877703159221,0.9846877703159221,0.9846877703159221,1.0,0.8451513990034496
2015-12-01,1.0631,1.0611,EUR_USD,Currencies,-0.022596748980178667,0.006437565085676278,-0.2061901384683909,-0.2061901384683909,-0.2061901384683909,-0.2061901384683909,-0.2061901384683909,-1.0,-0.346876197776926
2015-12-02,1.0611,1.0938,EUR_USD,Currencies,0.3642211923975353,-0.00188129056532782,4.145706220394666,4.145706220394666,4.145706220394666,4.145706220394666,3.0,1.0,1.0
2015-12-03,1.0938,1.0884,EUR_USD,Currencies,-0.05938972804297375,0.030817076618603556,-0.6356188196253975,-0.6356188196253975,-0.6356188196253975,-0.6356188196253975,-0.6356188196253975,-1.0,-0.7362974319662706
2015-12-04,1.0884,1.0835,EUR_USD,Currencies,-0.05414623119213134,-0.004936917169500843,-0.5736266807654092,-0.5736266807654092,-0.5736266807654092,-0.5736266807654092,-0.5736266807654092,-1.0,-0.7033346109620544
2015-12-07,1.0835,1.0893,EUR_USD,Currencies,0.06406495334383241,-0.0045020213156928834,0.7632008274366333,0.7632008274366333,0.7632008274366333,0.7632008274366333,0.7632008274366333,1.0,0.7868915293215792
2015-12-08,1.0893,1.1025,EUR_USD,Currencies,0.14454048279121556,0.005353022611905844,1.6559343870286392,1.6559343870286392,1.6559343870286392,1.6559343870286392,1.6559343870286392,1.0,0.9762361057876581
2015-12-09,1.1025,1.094,EUR_USD,Currencies,-0.092875492068894,0.012117873863949358,-1.017782317925087,-1.017782317925087,-1.017782317925087,-1.017782317925087,-1.017782317925087,-1.0,-0.9087773093139133
2015-12-10,1.094,1.0987,EUR_USD,Currencies,0.05144350469890385,-0.007709750566893381,0.6087430682920009,0.6087430682920009,0.6087430682920009,0.6087430682920009,0.6087430682920009,1.0,0.6910693752395554
2015-12-11,1.0987,1.099,EUR_USD,Currencies,0.0032761523614314872,0.004296160877513611,0.06357488747019645,0.06357488747019645,0.06357488747019645,0.06357488747019645,0.06357488747019645,1.0,0.057110003832886225
